CMDLINE ./nsquare
MEM 6.824219 1715853748.3575
MEM 6.824219 1715853748.4579
MEM 6.824219 1715853748.5583
MEM 6.824219 1715853748.6587
MEM 6.824219 1715853748.7590
MEM 6.824219 1715853748.8594
MEM 6.824219 1715853748.9597
MEM 6.824219 1715853749.0600
MEM 6.824219 1715853749.1604
MEM 6.824219 1715853749.2607
MEM 6.824219 1715853749.3611
MEM 6.824219 1715853749.4615
MEM 6.824219 1715853749.5619
MEM 6.824219 1715853749.6623
MEM 6.824219 1715853749.7627
MEM 6.824219 1715853749.8631
MEM 6.824219 1715853749.9636
MEM 6.824219 1715853750.0641
MEM 6.824219 1715853750.1645
MEM 6.824219 1715853750.2650
MEM 6.824219 1715853750.3654
MEM 6.824219 1715853750.4658
MEM 6.824219 1715853750.5663
MEM 6.824219 1715853750.6667
MEM 6.824219 1715853750.7672
MEM 6.824219 1715853750.8676
MEM 6.824219 1715853750.9681
MEM 6.824219 1715853751.0685
MEM 6.824219 1715853751.1689
MEM 6.824219 1715853751.2693
MEM 6.824219 1715853751.3698
MEM 6.824219 1715853751.4701
MEM 6.824219 1715853751.5705
MEM 6.824219 1715853751.6709
MEM 6.824219 1715853751.7713
MEM 6.824219 1715853751.8716
MEM 6.824219 1715853751.9720
MEM 6.824219 1715853752.0724
MEM 6.824219 1715853752.1728
MEM 6.824219 1715853752.2731
MEM 6.824219 1715853752.3735
MEM 6.824219 1715853752.4739
MEM 6.824219 1715853752.5743
MEM 6.824219 1715853752.6747
MEM 6.824219 1715853752.7751
MEM 6.824219 1715853752.8755
MEM 6.824219 1715853752.9760
MEM 6.824219 1715853753.0764
MEM 6.824219 1715853753.1768
MEM 6.824219 1715853753.2772
MEM 6.824219 1715853753.3777
MEM 6.824219 1715853753.4781
MEM 6.824219 1715853753.5786
MEM 6.824219 1715853753.6791
MEM 6.824219 1715853753.7795
MEM 6.824219 1715853753.8800
MEM 6.824219 1715853753.9804
MEM 6.824219 1715853754.0809
MEM 6.824219 1715853754.1816
MEM 6.824219 1715853754.2820
MEM 6.824219 1715853754.3823
MEM 6.824219 1715853754.4827
MEM 6.824219 1715853754.5830
MEM 6.824219 1715853754.6835
MEM 6.824219 1715853754.7839
MEM 6.824219 1715853754.8846
MEM 6.824219 1715853754.9850
MEM 6.824219 1715853755.0853
MEM 6.824219 1715853755.1856
MEM 6.824219 1715853755.2860
MEM 6.824219 1715853755.3864
MEM 6.824219 1715853755.4867
MEM 6.824219 1715853755.5871
MEM 6.824219 1715853755.6875
MEM 6.824219 1715853755.7879
MEM 6.824219 1715853755.8882
MEM 6.824219 1715853755.9886
MEM 6.824219 1715853756.0889
MEM 6.824219 1715853756.1892
MEM 6.824219 1715853756.2896
MEM 6.824219 1715853756.3899
MEM 6.824219 1715853756.4903
MEM 6.824219 1715853756.5907
MEM 6.824219 1715853756.6912
MEM 6.824219 1715853756.7916
MEM 6.824219 1715853756.8920
MEM 6.824219 1715853756.9924
MEM 6.824219 1715853757.0928
MEM 6.824219 1715853757.1932
MEM 6.824219 1715853757.2936
MEM 6.824219 1715853757.3940
MEM 6.824219 1715853757.4945
MEM 6.824219 1715853757.5949
MEM 6.824219 1715853757.6953
MEM 6.824219 1715853757.7956
MEM 6.824219 1715853757.8960
MEM 6.824219 1715853757.9963
MEM 6.824219 1715853758.0968
MEM 6.824219 1715853758.1971
MEM 6.824219 1715853758.2974
MEM 6.824219 1715853758.3978
MEM 6.824219 1715853758.4982
MEM 6.824219 1715853758.5986
MEM 6.824219 1715853758.6990
MEM 6.824219 1715853758.7996
MEM 6.824219 1715853758.9000
MEM 6.824219 1715853759.0004
MEM 6.824219 1715853759.1007
MEM 6.824219 1715853759.2011
MEM 6.824219 1715853759.3014
MEM 6.824219 1715853759.4018
MEM 6.824219 1715853759.5022
MEM 6.824219 1715853759.6026
MEM 6.824219 1715853759.7031
MEM 6.824219 1715853759.8035
MEM 6.824219 1715853759.9039
MEM 6.824219 1715853760.0043
MEM 6.824219 1715853760.1047
MEM 6.824219 1715853760.2051
MEM 6.824219 1715853760.3055
MEM 6.824219 1715853760.4059
MEM 6.824219 1715853760.5063
MEM 6.824219 1715853760.6067
MEM 6.824219 1715853760.7071
MEM 6.824219 1715853760.8075
MEM 6.824219 1715853760.9079
MEM 6.824219 1715853761.0083
MEM 6.824219 1715853761.1087
MEM 6.824219 1715853761.2090
MEM 6.824219 1715853761.3094
MEM 6.824219 1715853761.4100
MEM 6.824219 1715853761.5104
MEM 6.824219 1715853761.6108
MEM 6.824219 1715853761.7113
MEM 6.824219 1715853761.8117
MEM 6.824219 1715853761.9121
MEM 6.824219 1715853762.0125
MEM 6.824219 1715853762.1129
MEM 6.824219 1715853762.2133
MEM 6.824219 1715853762.3137
MEM 6.824219 1715853762.4141
MEM 6.824219 1715853762.5145
MEM 6.824219 1715853762.6149
MEM 6.824219 1715853762.7153
MEM 6.824219 1715853762.8157
MEM 6.824219 1715853762.9161
MEM 6.824219 1715853763.0165
MEM 6.824219 1715853763.1169
MEM 6.824219 1715853763.2173
MEM 6.824219 1715853763.3178
MEM 6.824219 1715853763.4181
MEM 6.824219 1715853763.5186
MEM 6.824219 1715853763.6190
MEM 6.824219 1715853763.7194
MEM 6.824219 1715853763.8198
MEM 6.824219 1715853763.9201
MEM 6.824219 1715853764.0205
MEM 6.824219 1715853764.1209
MEM 6.824219 1715853764.2213
MEM 6.824219 1715853764.3218
MEM 6.824219 1715853764.4221
MEM 6.824219 1715853764.5226
MEM 6.824219 1715853764.6230
MEM 6.824219 1715853764.7234
MEM 6.824219 1715853764.8239
MEM 6.824219 1715853764.9242
MEM 6.824219 1715853765.0247
MEM 6.824219 1715853765.1251
MEM 6.824219 1715853765.2255
MEM 6.824219 1715853765.3259
MEM 6.824219 1715853765.4263
MEM 6.824219 1715853765.5267
MEM 6.824219 1715853765.6272
MEM 6.824219 1715853765.7276
MEM 6.824219 1715853765.8280
MEM 6.824219 1715853765.9284
MEM 6.824219 1715853766.0288
MEM 6.824219 1715853766.1291
MEM 6.824219 1715853766.2294
MEM 6.824219 1715853766.3297
MEM 6.824219 1715853766.4300
MEM 6.824219 1715853766.5303
MEM 6.824219 1715853766.6306
MEM 6.824219 1715853766.7309
MEM 6.824219 1715853766.8312
MEM 6.824219 1715853766.9315
MEM 6.824219 1715853767.0319
MEM 6.824219 1715853767.1322
MEM 6.824219 1715853767.2326
MEM 6.824219 1715853767.3329
MEM 6.824219 1715853767.4333
MEM 6.824219 1715853767.5337
MEM 6.824219 1715853767.6341
MEM 6.824219 1715853767.7345
MEM 6.824219 1715853767.8349
MEM 6.824219 1715853767.9353
MEM 6.824219 1715853768.0357
MEM 6.824219 1715853768.1361
MEM 6.824219 1715853768.2366
MEM 6.824219 1715853768.3371
MEM 6.824219 1715853768.4375
MEM 6.824219 1715853768.5379
MEM 6.824219 1715853768.6383
MEM 6.824219 1715853768.7387
MEM 6.824219 1715853768.8391
MEM 6.824219 1715853768.9395
MEM 6.824219 1715853769.0399
MEM 6.824219 1715853769.1403
MEM 6.824219 1715853769.2407
MEM 6.824219 1715853769.3411
MEM 6.824219 1715853769.4415
MEM 6.824219 1715853769.5419
MEM 6.824219 1715853769.6423
MEM 6.824219 1715853769.7427
MEM 6.824219 1715853769.8431
MEM 6.824219 1715853769.9434
MEM 6.824219 1715853770.0437
MEM 6.824219 1715853770.1440
MEM 6.824219 1715853770.2445
MEM 6.824219 1715853770.3449
MEM 6.824219 1715853770.4452
MEM 6.824219 1715853770.5456
MEM 6.824219 1715853770.6459
MEM 6.824219 1715853770.7463
MEM 6.824219 1715853770.8466
MEM 6.824219 1715853770.9470
MEM 6.824219 1715853771.0474
MEM 6.824219 1715853771.1478
MEM 6.824219 1715853771.2481
MEM 6.824219 1715853771.3486
MEM 6.824219 1715853771.4490
MEM 6.824219 1715853771.5493
MEM 6.824219 1715853771.6498
MEM 6.824219 1715853771.7502
MEM 6.824219 1715853771.8506
MEM 6.824219 1715853771.9510
MEM 6.824219 1715853772.0514
MEM 6.824219 1715853772.1519
MEM 6.824219 1715853772.2522
MEM 6.824219 1715853772.3526
MEM 6.824219 1715853772.4530
MEM 6.824219 1715853772.5533
MEM 6.824219 1715853772.6537
MEM 6.824219 1715853772.7540
MEM 6.824219 1715853772.8544
MEM 6.824219 1715853772.9547
MEM 6.824219 1715853773.0550
MEM 6.824219 1715853773.1555
MEM 6.824219 1715853773.2559
MEM 6.824219 1715853773.3563
MEM 6.824219 1715853773.4567
MEM 6.824219 1715853773.5570
MEM 6.824219 1715853773.6573
MEM 6.824219 1715853773.7577
MEM 6.824219 1715853773.8581
MEM 6.824219 1715853773.9584
MEM 6.824219 1715853774.0588
MEM 6.824219 1715853774.1591
MEM 6.824219 1715853774.2595
MEM 6.824219 1715853774.3599
MEM 6.824219 1715853774.4602
MEM 6.824219 1715853774.5606
MEM 6.824219 1715853774.6611
MEM 6.824219 1715853774.7616
MEM 6.824219 1715853774.8620
MEM 6.824219 1715853774.9623
MEM 6.824219 1715853775.0627
MEM 6.824219 1715853775.1630
MEM 6.824219 1715853775.2633
MEM 6.824219 1715853775.3636
MEM 6.824219 1715853775.4639
MEM 6.824219 1715853775.5643
MEM 6.824219 1715853775.6646
MEM 6.824219 1715853775.7650
MEM 6.824219 1715853775.8653
MEM 6.824219 1715853775.9657
MEM 6.824219 1715853776.0662
MEM 6.824219 1715853776.1666
MEM 6.824219 1715853776.2671
MEM 6.824219 1715853776.3675
MEM 6.824219 1715853776.4679
MEM 6.824219 1715853776.5683
MEM 6.824219 1715853776.6688
MEM 6.824219 1715853776.7692
MEM 6.824219 1715853776.8696
MEM 6.824219 1715853776.9700
MEM 6.824219 1715853777.0704
MEM 6.824219 1715853777.1708
MEM 6.824219 1715853777.2712
MEM 6.824219 1715853777.3715
MEM 6.824219 1715853777.4723
MEM 6.824219 1715853777.5726
MEM 6.824219 1715853777.6729
MEM 6.824219 1715853777.7733
MEM 6.824219 1715853777.8736
MEM 6.824219 1715853777.9741
MEM 6.824219 1715853778.0745
MEM 6.824219 1715853778.1749
MEM 6.824219 1715853778.2754
MEM 6.824219 1715853778.3757
MEM 6.824219 1715853778.4761
MEM 6.824219 1715853778.5767
MEM 6.824219 1715853778.6770
MEM 6.824219 1715853778.7774
MEM 6.824219 1715853778.8778
MEM 6.824219 1715853778.9781
MEM 6.824219 1715853779.0784
MEM 6.824219 1715853779.1788
MEM 6.824219 1715853779.2792
MEM 6.824219 1715853779.3796
MEM 6.824219 1715853779.4799
MEM 6.824219 1715853779.5802
MEM 6.824219 1715853779.6806
MEM 6.824219 1715853779.7809
MEM 6.824219 1715853779.8813
MEM 6.824219 1715853779.9817
MEM 6.824219 1715853780.0821
MEM 6.824219 1715853780.1826
MEM 6.824219 1715853780.2830
MEM 6.824219 1715853780.3834
MEM 6.824219 1715853780.4837
MEM 6.824219 1715853780.5841
MEM 6.824219 1715853780.6845
MEM 6.824219 1715853780.7849
MEM 6.824219 1715853780.8853
MEM 6.824219 1715853780.9856
MEM 6.824219 1715853781.0859
MEM 6.824219 1715853781.1862
MEM 6.824219 1715853781.2864
MEM 6.824219 1715853781.3867
MEM 6.824219 1715853781.4871
MEM 6.824219 1715853781.5875
MEM 6.824219 1715853781.6879
MEM 6.824219 1715853781.7883
MEM 6.824219 1715853781.8887
MEM 6.824219 1715853781.9890
MEM 6.824219 1715853782.0894
MEM 6.824219 1715853782.1897
MEM 6.824219 1715853782.2900
MEM 6.824219 1715853782.3904
MEM 6.824219 1715853782.4908
MEM 6.824219 1715853782.5911
MEM 6.824219 1715853782.6915
MEM 6.824219 1715853782.7920
MEM 6.824219 1715853782.8923
MEM 6.824219 1715853782.9929
MEM 6.824219 1715853783.0933
MEM 6.824219 1715853783.1936
MEM 6.824219 1715853783.2939
MEM 6.824219 1715853783.3943
MEM 6.824219 1715853783.4947
MEM 6.824219 1715853783.5951
MEM 6.824219 1715853783.6957
MEM 6.824219 1715853783.7961
MEM 6.824219 1715853783.8965
MEM 6.824219 1715853783.9968
MEM 6.824219 1715853784.0972
MEM 6.824219 1715853784.1975
MEM 6.824219 1715853784.2979
MEM 6.824219 1715853784.3982
MEM 6.824219 1715853784.4986
MEM 6.824219 1715853784.5989
MEM 6.824219 1715853784.6993
MEM 6.824219 1715853784.7997
MEM 6.824219 1715853784.9001
MEM 6.824219 1715853785.0005
MEM 6.824219 1715853785.1009
MEM 6.824219 1715853785.2014
MEM 6.824219 1715853785.3018
MEM 6.824219 1715853785.4022
MEM 6.824219 1715853785.5025
MEM 6.824219 1715853785.6027
MEM 6.824219 1715853785.7031
MEM 6.824219 1715853785.8036
MEM 6.824219 1715853785.9040
MEM 6.824219 1715853786.0044
MEM 6.824219 1715853786.1048
MEM 6.824219 1715853786.2052
MEM 6.824219 1715853786.3057
MEM 6.824219 1715853786.4061
MEM 6.824219 1715853786.5065
MEM 6.824219 1715853786.6069
MEM 6.824219 1715853786.7073
MEM 6.824219 1715853786.8077
MEM 6.824219 1715853786.9081
MEM 6.824219 1715853787.0085
MEM 6.824219 1715853787.1089
MEM 6.824219 1715853787.2093
MEM 6.824219 1715853787.3098
MEM 6.824219 1715853787.4102
MEM 6.824219 1715853787.5105
MEM 6.824219 1715853787.6109
MEM 6.824219 1715853787.7113
MEM 6.824219 1715853787.8118
MEM 6.824219 1715853787.9121
MEM 6.824219 1715853788.0124
MEM 6.824219 1715853788.1128
MEM 6.824219 1715853788.2131
MEM 6.824219 1715853788.3135
MEM 6.824219 1715853788.4139
MEM 6.824219 1715853788.5142
MEM 6.824219 1715853788.6145
MEM 6.824219 1715853788.7148
MEM 6.824219 1715853788.8153
MEM 6.824219 1715853788.9156
MEM 6.824219 1715853789.0159
MEM 6.824219 1715853789.1163
MEM 6.824219 1715853789.2167
MEM 6.824219 1715853789.3171
MEM 6.824219 1715853789.4175
MEM 6.824219 1715853789.5178
MEM 6.824219 1715853789.6181
MEM 6.824219 1715853789.7184
MEM 6.824219 1715853789.8188
MEM 6.824219 1715853789.9192
MEM 6.824219 1715853790.0196
MEM 6.824219 1715853790.1200
MEM 6.824219 1715853790.2204
MEM 6.824219 1715853790.3208
MEM 6.824219 1715853790.4212
MEM 6.824219 1715853790.5215
MEM 6.824219 1715853790.6219
MEM 6.824219 1715853790.7223
MEM 6.824219 1715853790.8227
MEM 6.824219 1715853790.9231
MEM 6.824219 1715853791.0235
MEM 6.824219 1715853791.1239
MEM 6.824219 1715853791.2243
MEM 6.824219 1715853791.3247
MEM 6.824219 1715853791.4251
MEM 6.824219 1715853791.5254
MEM 6.824219 1715853791.6257
MEM 6.824219 1715853791.7261
MEM 6.824219 1715853791.8264
MEM 6.824219 1715853791.9268
MEM 6.824219 1715853792.0271
MEM 6.824219 1715853792.1275
MEM 6.824219 1715853792.2278
MEM 6.824219 1715853792.3281
MEM 6.824219 1715853792.4284
MEM 6.824219 1715853792.5288
MEM 6.824219 1715853792.6292
MEM 6.824219 1715853792.7296
MEM 6.824219 1715853792.8301
MEM 6.824219 1715853792.9305
MEM 6.824219 1715853793.0309
MEM 6.824219 1715853793.1313
MEM 6.824219 1715853793.2318
MEM 6.824219 1715853793.3321
MEM 6.824219 1715853793.4324
MEM 6.824219 1715853793.5327
MEM 6.824219 1715853793.6330
MEM 6.824219 1715853793.7333
MEM 6.824219 1715853793.8337
MEM 6.824219 1715853793.9343
MEM 6.824219 1715853794.0346
MEM 6.824219 1715853794.1350
MEM 6.824219 1715853794.2355
MEM 6.824219 1715853794.3358
MEM 6.824219 1715853794.4362
MEM 6.824219 1715853794.5366
MEM 6.824219 1715853794.6370
MEM 6.824219 1715853794.7373
MEM 6.824219 1715853794.8376
MEM 6.824219 1715853794.9379
MEM 6.824219 1715853795.0384
MEM 6.824219 1715853795.1387
MEM 6.824219 1715853795.2391
MEM 6.824219 1715853795.3395
MEM 6.824219 1715853795.4400
MEM 6.824219 1715853795.5404
MEM 6.824219 1715853795.6408
MEM 6.824219 1715853795.7412
MEM 6.824219 1715853795.8416
MEM 6.824219 1715853795.9419
MEM 6.824219 1715853796.0424
MEM 6.824219 1715853796.1428
MEM 6.824219 1715853796.2432
MEM 6.824219 1715853796.3436
MEM 6.824219 1715853796.4440
MEM 6.824219 1715853796.5447
MEM 6.824219 1715853796.6451
MEM 6.824219 1715853796.7455
MEM 6.824219 1715853796.8458
MEM 6.824219 1715853796.9462
MEM 6.824219 1715853797.0466
MEM 6.824219 1715853797.1470
MEM 6.824219 1715853797.2474
MEM 6.824219 1715853797.3478
MEM 6.824219 1715853797.4481
MEM 6.824219 1715853797.5486
MEM 6.824219 1715853797.6490
MEM 6.824219 1715853797.7494
MEM 6.824219 1715853797.8498
MEM 6.824219 1715853797.9502
MEM 6.824219 1715853798.0506
MEM 6.824219 1715853798.1511
MEM 6.824219 1715853798.2515
MEM 6.824219 1715853798.3520
MEM 6.824219 1715853798.4524
MEM 6.824219 1715853798.5530
MEM 6.824219 1715853798.6534
MEM 6.824219 1715853798.7538
MEM 6.824219 1715853798.8542
MEM 6.824219 1715853798.9546
MEM 6.824219 1715853799.0550
MEM 6.824219 1715853799.1553
MEM 6.824219 1715853799.2556
MEM 6.824219 1715853799.3559
MEM 6.824219 1715853799.4563
MEM 6.824219 1715853799.5567
MEM 6.824219 1715853799.6571
MEM 6.824219 1715853799.7578
MEM 6.824219 1715853799.8582
MEM 6.824219 1715853799.9586
MEM 6.824219 1715853800.0589
MEM 6.824219 1715853800.1593
MEM 6.824219 1715853800.2597
MEM 6.824219 1715853800.3601
MEM 6.824219 1715853800.4605
MEM 6.824219 1715853800.5609
MEM 6.824219 1715853800.6613
MEM 6.824219 1715853800.7618
MEM 6.824219 1715853800.8622
MEM 6.824219 1715853800.9626
MEM 6.824219 1715853801.0631
MEM 6.824219 1715853801.1635
MEM 6.824219 1715853801.2639
MEM 6.824219 1715853801.3643
MEM 6.824219 1715853801.4647
MEM 6.824219 1715853801.5651
MEM 6.824219 1715853801.6654
MEM 6.824219 1715853801.7658
MEM 6.824219 1715853801.8662
MEM 6.824219 1715853801.9665
MEM 6.824219 1715853802.0669
MEM 6.824219 1715853802.1673
MEM 6.824219 1715853802.2676
MEM 6.824219 1715853802.3680
MEM 6.824219 1715853802.4683
MEM 6.824219 1715853802.5687
MEM 6.824219 1715853802.6691
MEM 6.824219 1715853802.7695
MEM 6.824219 1715853802.8698
MEM 6.824219 1715853802.9702
MEM 6.824219 1715853803.0706
MEM 6.824219 1715853803.1709
MEM 6.824219 1715853803.2713
MEM 6.824219 1715853803.3716
MEM 6.824219 1715853803.4719
MEM 6.824219 1715853803.5722
MEM 6.824219 1715853803.6726
MEM 6.824219 1715853803.7729
MEM 6.824219 1715853803.8733
MEM 6.824219 1715853803.9736
MEM 6.824219 1715853804.0740
MEM 6.824219 1715853804.1744
MEM 6.824219 1715853804.2749
MEM 6.824219 1715853804.3753
MEM 6.824219 1715853804.4757
MEM 6.824219 1715853804.5761
MEM 6.824219 1715853804.6766
MEM 6.824219 1715853804.7770
MEM 6.824219 1715853804.8774
MEM 6.824219 1715853804.9779
MEM 6.824219 1715853805.0783
MEM 6.824219 1715853805.1787
MEM 6.824219 1715853805.2792
MEM 6.824219 1715853805.3797
MEM 6.824219 1715853805.4801
MEM 6.824219 1715853805.5805
MEM 6.824219 1715853805.6810
MEM 6.824219 1715853805.7814
MEM 6.824219 1715853805.8818
MEM 6.824219 1715853805.9823
MEM 6.824219 1715853806.0827
MEM 6.824219 1715853806.1831
MEM 6.824219 1715853806.2835
MEM 6.824219 1715853806.3839
MEM 6.824219 1715853806.4843
MEM 6.824219 1715853806.5847
MEM 6.824219 1715853806.6850
MEM 6.824219 1715853806.7854
MEM 6.824219 1715853806.8858
MEM 6.824219 1715853806.9861
MEM 6.824219 1715853807.0864
MEM 6.824219 1715853807.1868
MEM 6.824219 1715853807.2871
MEM 6.824219 1715853807.3874
MEM 6.824219 1715853807.4878
MEM 6.824219 1715853807.5883
MEM 6.824219 1715853807.6888
MEM 6.824219 1715853807.7892
MEM 6.824219 1715853807.8898
MEM 6.824219 1715853807.9902
MEM 6.824219 1715853808.0905
MEM 6.824219 1715853808.1909
MEM 6.824219 1715853808.2913
MEM 6.824219 1715853808.3917
MEM 6.824219 1715853808.4921
MEM 6.824219 1715853808.5924
MEM 6.824219 1715853808.6927
MEM 6.824219 1715853808.7931
MEM 6.824219 1715853808.8934
MEM 6.824219 1715853808.9937
MEM 6.824219 1715853809.0941
MEM 6.824219 1715853809.1944
MEM 6.824219 1715853809.2952
MEM 6.824219 1715853809.3956
MEM 6.824219 1715853809.4960
MEM 6.824219 1715853809.5965
MEM 6.824219 1715853809.6969
MEM 6.824219 1715853809.7973
MEM 6.824219 1715853809.8976
MEM 6.824219 1715853809.9980
MEM 6.824219 1715853810.0984
MEM 6.824219 1715853810.1987
MEM 6.824219 1715853810.2991
MEM 6.824219 1715853810.3995
MEM 6.824219 1715853810.4998
MEM 6.824219 1715853810.6000
MEM 6.824219 1715853810.7004
MEM 6.824219 1715853810.8008
MEM 6.824219 1715853810.9011
MEM 6.824219 1715853811.0015
MEM 6.824219 1715853811.1019
MEM 6.824219 1715853811.2022
MEM 6.824219 1715853811.3026
MEM 6.824219 1715853811.4030
MEM 6.824219 1715853811.5034
MEM 6.824219 1715853811.6038
MEM 6.824219 1715853811.7041
MEM 6.824219 1715853811.8044
MEM 6.824219 1715853811.9048
MEM 6.824219 1715853812.0052
MEM 6.824219 1715853812.1055
MEM 6.824219 1715853812.2059
MEM 6.824219 1715853812.3063
MEM 6.824219 1715853812.4066
MEM 6.824219 1715853812.5070
MEM 6.824219 1715853812.6074
MEM 6.824219 1715853812.7078
MEM 6.824219 1715853812.8081
MEM 6.824219 1715853812.9085
MEM 6.824219 1715853813.0090
MEM 6.824219 1715853813.1094
MEM 6.824219 1715853813.2099
MEM 6.824219 1715853813.3103
MEM 6.824219 1715853813.4108
MEM 6.824219 1715853813.5111
MEM 6.824219 1715853813.6115
MEM 6.824219 1715853813.7119
MEM 6.824219 1715853813.8123
MEM 6.824219 1715853813.9127
MEM 6.824219 1715853814.0130
MEM 6.824219 1715853814.1134
MEM 6.824219 1715853814.2138
MEM 6.824219 1715853814.3142
MEM 6.824219 1715853814.4147
MEM 6.824219 1715853814.5151
MEM 6.824219 1715853814.6154
MEM 6.824219 1715853814.7157
MEM 6.824219 1715853814.8161
MEM 6.824219 1715853814.9165
MEM 6.824219 1715853815.0168
MEM 6.824219 1715853815.1172
MEM 6.824219 1715853815.2176
MEM 6.824219 1715853815.3180
MEM 6.824219 1715853815.4184
MEM 6.824219 1715853815.5187
MEM 6.824219 1715853815.6191
MEM 6.824219 1715853815.7195
MEM 6.824219 1715853815.8199
MEM 6.824219 1715853815.9202
MEM 6.824219 1715853816.0205
MEM 6.824219 1715853816.1209
MEM 6.824219 1715853816.2213
MEM 6.824219 1715853816.3216
MEM 6.824219 1715853816.4220
MEM 6.824219 1715853816.5224
MEM 6.824219 1715853816.6228
MEM 6.824219 1715853816.7232
MEM 6.824219 1715853816.8235
MEM 6.824219 1715853816.9240
MEM 6.824219 1715853817.0243
MEM 6.824219 1715853817.1247
MEM 6.824219 1715853817.2251
MEM 6.824219 1715853817.3255
MEM 6.824219 1715853817.4259
MEM 6.824219 1715853817.5263
MEM 6.824219 1715853817.6267
MEM 6.824219 1715853817.7271
MEM 6.824219 1715853817.8275
MEM 6.824219 1715853817.9279
MEM 6.824219 1715853818.0283
MEM 6.824219 1715853818.1287
MEM 6.824219 1715853818.2291
MEM 6.824219 1715853818.3295
MEM 6.824219 1715853818.4299
MEM 6.824219 1715853818.5303
MEM 6.824219 1715853818.6307
MEM 6.824219 1715853818.7312
MEM 6.824219 1715853818.8318
MEM 6.824219 1715853818.9321
MEM 6.824219 1715853819.0324
MEM 6.824219 1715853819.1328
MEM 6.824219 1715853819.2333
MEM 6.824219 1715853819.3336
MEM 6.824219 1715853819.4340
MEM 6.824219 1715853819.5345
MEM 6.824219 1715853819.6350
MEM 6.824219 1715853819.7353
MEM 6.824219 1715853819.8358
MEM 6.824219 1715853819.9362
MEM 6.824219 1715853820.0366
MEM 6.824219 1715853820.1369
MEM 6.824219 1715853820.2373
MEM 6.824219 1715853820.3378
MEM 6.824219 1715853820.4382
MEM 6.824219 1715853820.5386
MEM 6.824219 1715853820.6392
MEM 6.824219 1715853820.7396
MEM 6.824219 1715853820.8401
MEM 6.824219 1715853820.9404
MEM 6.824219 1715853821.0408
MEM 6.824219 1715853821.1412
MEM 6.824219 1715853821.2416
MEM 6.824219 1715853821.3419
MEM 6.824219 1715853821.4423
MEM 6.824219 1715853821.5427
MEM 6.824219 1715853821.6431
