n,times
4753,0.81621051
4754,0.86871643
4755,0.86901417
4756,0.87151889
4757,0.87054241
4758,0.87398130
4759,0.86821354
4760,0.86918681
4761,0.87251573
4762,0.87403701
4763,0.86406266
4764,0.86734909
4765,0.86280002
4766,0.87271749
4767,0.87314729
4768,0.87533062
4769,0.87146760
4770,0.86800234
4771,0.87538533
4772,0.87057356
4773,0.87301180
4774,0.94367490
4775,0.86905921
4776,0.88450988
4777,0.86950138
4778,0.89160636
4779,0.87554539
4780,0.80467520
4781,0.84468758
4782,0.84684236
4783,0.85185565
4784,0.84708562
4785,0.85825040
4786,0.85037868
4787,0.91340190
4788,0.85317786
4789,0.86031647
4790,0.82218435
4791,0.81280492
4792,0.82227861
4793,0.86430883
4794,0.87996754
4795,0.88280364
4796,0.88133764
4797,0.88118331
4798,0.87954549
4799,0.88664023
4800,0.88077375
4801,0.88362682
4802,0.87577677
4803,0.87778481
4804,0.88211555
4805,0.88994052
4806,0.88532924
4807,0.88340636
4808,0.88116577
4809,0.88486382
4810,0.91402392
4811,0.88517181
4812,0.88553138
4813,0.89157240
4814,0.88262706
4815,0.88047019
4816,0.81460712
4817,0.81699922
4818,0.86342610
4819,0.88123604
4820,0.83807858
4821,0.82718523
4822,0.83890355
4823,0.82370451
4824,0.82639927
4825,0.82935161
4826,0.82852925
4827,0.83144468
4828,0.96754336
4829,0.87792833
4830,0.88131669
4831,0.87694522
4832,0.87923688
4833,0.87503858
4834,0.87521758
4835,0.87818929
4836,0.88774116
4837,0.88933639
4838,0.85358112
4839,0.82995687
4840,0.82826522
4841,0.83505536
4842,0.89074724
4843,0.90096042
4844,0.89063531
4845,0.88538863
4846,0.87702110
4847,0.90973070
4848,0.87977545
4849,0.84123670
4850,0.84221205
4851,0.84444882
4852,0.84999064
4853,0.86882176
4854,0.85073991
4855,0.84493784
4856,0.84339667
4857,0.84457819
4858,0.84256916
4859,0.84652082
4860,0.85204290
4861,0.85203692
4862,0.84386859
4863,0.84215383
4864,0.84898372
4865,0.84758533
4866,0.84716884
4867,0.85059679
4868,0.85310175
4869,0.85924719
4870,0.84668931
4871,0.84796398
4872,0.84556289
4873,0.90200419
4874,0.84353369
4875,0.85635593
4876,0.85601157
4877,0.85880694
4878,0.88403150
4879,0.85658030
4880,0.86381032
4881,0.87105151
4882,0.85799333
4883,0.86073969
4884,0.85760089
4885,0.85222413
4886,0.86434565
4887,0.85619724
4888,0.85003086
4889,0.85485326
4890,0.87221249
4891,0.89513922
4892,0.90208371
4893,0.90851963
4894,0.90088819
4895,0.90447325
4896,0.89896871
4897,0.90240379
4898,0.90375522
4899,0.90800660
4900,0.90360244
4901,0.90821748
4902,0.90147510
4903,0.89780971
4904,0.84818430
4905,0.85832318
4906,0.85714836
4907,0.87416077
4908,0.86221860
4909,0.86591040
4910,0.86135660
4911,0.86021277
4912,0.90915389
4913,0.87237616
4914,0.86268519
4915,0.86619063
4916,0.87022413
4917,0.86607474
4918,0.89385046
4919,0.87055007
4920,0.86835782
4921,0.87126212
4922,0.87628602
4923,0.87238966
4924,0.87574720
4925,0.86767829
4926,0.87193294
4927,0.87822556
4928,0.88331639
4929,0.87380296
4930,0.88200729
4931,0.87523695
4932,0.88077259
4933,0.87260872
4934,0.87835812
4935,0.89272335
4936,0.87140546
4937,0.88333696
4938,0.87602759
4939,0.87884190
4940,0.87980699
4941,0.87955193
4942,0.87279596
4943,0.87829882
4944,0.87719140
4945,0.88708360
4946,0.88080821
4947,0.88209689
4948,0.88537385
4949,0.90523146
4950,0.91443108
4951,0.92421831
4952,0.92627815
4953,0.91924074
4954,0.92454887
4955,0.92410322
4956,0.92709711
4957,0.92402858
4958,0.95617081
4959,0.92091721
4960,0.93044665
4961,0.95315138
4962,0.93052389
4963,0.92865189
4964,0.92130700
4965,0.92384698
4966,0.86699793
4967,0.88315483
4968,0.96157838
4969,0.92499118
4970,0.92463125
4971,0.92766937
4972,0.92571617
4973,0.92633147
4974,0.92690498
4975,0.92696496
4976,0.92133073
4977,0.92889481
4978,0.92756739
4979,0.92930462
4980,0.95658444
4981,0.93904131
4982,0.93402262
4983,0.94279365
4984,0.93417919
4985,0.93578521
4986,0.93539435
4987,0.93269467
4988,0.93710100
4989,0.93733166
4990,0.93815051
4991,0.93093428
4992,0.93490117
4993,0.93403906
4994,0.93250884
4995,0.93696554
4996,0.93760030
4997,0.92973032
4998,0.93483256
4999,0.93547466
