CMDLINE ./nsquare
MEM 41.195312 1715855928.8218
MEM 41.195312 1715855928.9224
MEM 41.195312 1715855929.0229
MEM 41.195312 1715855929.1235
MEM 41.195312 1715855929.2240
MEM 41.195312 1715855929.3245
MEM 41.195312 1715855929.4250
MEM 41.195312 1715855929.5255
MEM 41.195312 1715855929.6260
MEM 41.195312 1715855929.7266
MEM 41.195312 1715855929.8272
MEM 41.195312 1715855929.9278
MEM 41.195312 1715855930.0283
MEM 41.195312 1715855930.1288
MEM 41.195312 1715855930.2293
MEM 41.195312 1715855930.3298
MEM 41.195312 1715855930.4304
MEM 41.195312 1715855930.5310
MEM 41.195312 1715855930.6316
MEM 41.195312 1715855930.7322
MEM 41.195312 1715855930.8326
MEM 41.195312 1715855930.9332
MEM 41.195312 1715855931.0338
MEM 41.195312 1715855931.1344
MEM 41.195312 1715855931.2350
MEM 41.195312 1715855931.3356
MEM 41.195312 1715855931.4362
MEM 41.195312 1715855931.5366
MEM 41.195312 1715855931.6372
MEM 41.195312 1715855931.7378
MEM 41.195312 1715855931.8384
MEM 41.195312 1715855931.9389
MEM 41.195312 1715855932.0395
MEM 41.195312 1715855932.1401
MEM 41.195312 1715855932.2406
MEM 41.195312 1715855932.3412
MEM 41.195312 1715855932.4416
MEM 41.195312 1715855932.5421
MEM 41.195312 1715855932.6427
MEM 41.195312 1715855932.7433
MEM 41.195312 1715855932.8439
MEM 41.195312 1715855932.9443
MEM 41.195312 1715855933.0449
MEM 41.195312 1715855933.1454
MEM 41.195312 1715855933.2459
MEM 41.195312 1715855933.3464
MEM 41.195312 1715855933.4470
MEM 41.195312 1715855933.5476
MEM 41.195312 1715855933.6482
MEM 41.195312 1715855933.7487
MEM 41.195312 1715855933.8492
MEM 41.195312 1715855933.9498
MEM 41.195312 1715855934.0504
MEM 41.195312 1715855934.1510
MEM 41.195312 1715855934.2516
MEM 41.195312 1715855934.3522
MEM 41.195312 1715855934.4526
MEM 41.195312 1715855934.5531
MEM 41.195312 1715855934.6537
MEM 41.195312 1715855934.7543
MEM 41.195312 1715855934.8549
MEM 41.195312 1715855934.9555
MEM 41.195312 1715855935.0561
MEM 41.195312 1715855935.1565
MEM 41.195312 1715855935.2571
MEM 41.195312 1715855935.3577
MEM 41.195312 1715855935.4583
MEM 41.195312 1715855935.5588
MEM 41.195312 1715855935.6593
MEM 41.195312 1715855935.7599
MEM 41.195312 1715855935.8603
MEM 41.195312 1715855935.9609
MEM 41.195312 1715855936.0615
MEM 41.195312 1715855936.1620
MEM 41.195312 1715855936.2624
MEM 41.195312 1715855936.3630
MEM 41.195312 1715855936.4636
MEM 41.195312 1715855936.5642
MEM 41.195312 1715855936.6646
MEM 41.195312 1715855936.7652
MEM 41.195312 1715855936.8658
MEM 41.195312 1715855936.9664
MEM 41.195312 1715855937.0670
MEM 41.195312 1715855937.1676
MEM 41.195312 1715855937.2682
MEM 41.195312 1715855937.3687
MEM 41.195312 1715855937.4692
MEM 41.195312 1715855937.5698
MEM 41.195312 1715855937.6704
MEM 41.195312 1715855937.7710
MEM 41.195312 1715855937.8716
MEM 41.195312 1715855937.9722
MEM 41.195312 1715855938.0727
MEM 41.195312 1715855938.1732
MEM 41.195312 1715855938.2738
MEM 41.195312 1715855938.3744
MEM 41.195312 1715855938.4750
MEM 41.195312 1715855938.5756
MEM 41.195312 1715855938.6762
MEM 41.195312 1715855938.7766
MEM 41.195312 1715855938.8771
MEM 41.195312 1715855938.9776
MEM 41.195312 1715855939.0782
MEM 41.195312 1715855939.1787
MEM 41.195312 1715855939.2793
MEM 41.195312 1715855939.3798
MEM 41.195312 1715855939.4803
MEM 41.195312 1715855939.5809
MEM 41.195312 1715855939.6815
MEM 41.195312 1715855939.7819
MEM 41.195312 1715855939.8825
MEM 41.195312 1715855939.9831
MEM 41.195312 1715855940.0837
MEM 41.195312 1715855940.1843
MEM 41.195312 1715855940.2849
MEM 41.195312 1715855940.3853
MEM 41.195312 1715855940.4859
MEM 41.195312 1715855940.5865
MEM 41.195312 1715855940.6871
MEM 41.195312 1715855940.7877
MEM 41.195312 1715855940.8883
MEM 41.195312 1715855940.9888
MEM 41.195312 1715855941.0894
MEM 41.195312 1715855941.1900
MEM 41.195312 1715855941.2906
MEM 41.195312 1715855941.3912
MEM 41.195312 1715855941.4917
MEM 41.195312 1715855941.5923
MEM 41.195312 1715855941.6928
MEM 41.195312 1715855941.7934
MEM 41.195312 1715855941.8940
MEM 41.195312 1715855941.9946
MEM 41.195312 1715855942.0952
MEM 41.195312 1715855942.1958
MEM 41.195312 1715855942.2962
MEM 41.195312 1715855942.3967
MEM 41.195312 1715855942.4973
MEM 41.195312 1715855942.5978
MEM 41.195312 1715855942.6984
MEM 41.195312 1715855942.7989
MEM 41.195312 1715855942.8994
MEM 41.195312 1715855943.0000
MEM 41.195312 1715855943.1005
MEM 41.195312 1715855943.2010
MEM 41.195312 1715855943.3015
MEM 41.195312 1715855943.4020
MEM 41.195312 1715855943.5025
MEM 41.195312 1715855943.6031
MEM 41.195312 1715855943.7037
MEM 41.195312 1715855943.8043
MEM 41.195312 1715855943.9048
MEM 41.195312 1715855944.0054
MEM 41.195312 1715855944.1060
MEM 41.195312 1715855944.2065
MEM 41.195312 1715855944.3071
MEM 41.195312 1715855944.4076
MEM 41.195312 1715855944.5081
MEM 41.195312 1715855944.6086
MEM 41.195312 1715855944.7092
MEM 41.195312 1715855944.8098
MEM 41.195312 1715855944.9102
MEM 41.195312 1715855945.0108
MEM 41.195312 1715855945.1116
MEM 41.195312 1715855945.2120
MEM 41.195312 1715855945.3124
MEM 41.195312 1715855945.4129
MEM 41.195312 1715855945.5134
MEM 41.195312 1715855945.6140
MEM 41.195312 1715855945.7145
MEM 41.195312 1715855945.8151
MEM 41.195312 1715855945.9156
MEM 41.195312 1715855946.0160
MEM 41.195312 1715855946.1165
MEM 41.195312 1715855946.2169
MEM 41.195312 1715855946.3175
MEM 41.195312 1715855946.4181
MEM 41.195312 1715855946.5187
MEM 41.195312 1715855946.6192
MEM 41.195312 1715855946.7197
MEM 41.195312 1715855946.8203
MEM 41.195312 1715855946.9207
MEM 41.195312 1715855947.0213
MEM 41.195312 1715855947.1219
MEM 41.195312 1715855947.2225
MEM 41.195312 1715855947.3229
MEM 41.195312 1715855947.4235
MEM 41.195312 1715855947.5241
MEM 41.195312 1715855947.6245
MEM 41.195312 1715855947.7251
MEM 41.195312 1715855947.8256
MEM 41.195312 1715855947.9262
MEM 41.195312 1715855948.0267
MEM 41.195312 1715855948.1273
MEM 41.195312 1715855948.2279
MEM 41.195312 1715855948.3284
MEM 41.195312 1715855948.4288
MEM 41.195312 1715855948.5294
MEM 41.195312 1715855948.6300
MEM 41.195312 1715855948.7306
MEM 41.195312 1715855948.8312
MEM 41.195312 1715855948.9317
MEM 41.195312 1715855949.0323
MEM 41.195312 1715855949.1328
MEM 41.195312 1715855949.2334
MEM 41.195312 1715855949.3340
MEM 41.195312 1715855949.4345
MEM 41.195312 1715855949.5351
MEM 41.195312 1715855949.6355
MEM 41.195312 1715855949.7361
MEM 41.195312 1715855949.8366
MEM 41.195312 1715855949.9372
MEM 41.195312 1715855950.0378
MEM 41.195312 1715855950.1384
MEM 41.195312 1715855950.2390
MEM 41.195312 1715855950.3394
MEM 41.195312 1715855950.4400
MEM 41.195312 1715855950.5405
MEM 41.195312 1715855950.6411
MEM 41.195312 1715855950.7417
MEM 41.195312 1715855950.8422
MEM 41.195312 1715855950.9427
MEM 41.195312 1715855951.0433
MEM 41.195312 1715855951.1439
MEM 41.195312 1715855951.2444
MEM 41.195312 1715855951.3450
MEM 41.195312 1715855951.4455
MEM 41.195312 1715855951.5461
MEM 41.195312 1715855951.6466
MEM 41.195312 1715855951.7472
MEM 41.195312 1715855951.8476
MEM 41.195312 1715855951.9482
MEM 41.195312 1715855952.0487
MEM 41.195312 1715855952.1493
MEM 41.195312 1715855952.2498
MEM 41.195312 1715855952.3504
MEM 41.195312 1715855952.4510
MEM 41.195312 1715855952.5514
MEM 41.195312 1715855952.6520
MEM 41.195312 1715855952.7525
MEM 41.195312 1715855952.8530
MEM 41.195312 1715855952.9534
MEM 41.195312 1715855953.0539
MEM 41.195312 1715855953.1544
MEM 41.195312 1715855953.2550
MEM 41.195312 1715855953.3555
MEM 41.195312 1715855953.4561
MEM 41.195312 1715855953.5566
MEM 41.195312 1715855953.6572
MEM 41.195312 1715855953.7578
MEM 41.195312 1715855953.8583
MEM 41.195312 1715855953.9588
MEM 41.195312 1715855954.0594
MEM 41.195312 1715855954.1600
MEM 41.195312 1715855954.2605
MEM 41.195312 1715855954.3611
MEM 41.195312 1715855954.4616
MEM 41.195312 1715855954.5621
MEM 41.195312 1715855954.6626
MEM 41.195312 1715855954.7632
MEM 41.195312 1715855954.8637
MEM 41.195312 1715855954.9642
MEM 41.195312 1715855955.0648
MEM 41.195312 1715855955.1654
MEM 41.195312 1715855955.2660
MEM 41.195312 1715855955.3666
MEM 41.195312 1715855955.4670
MEM 41.195312 1715855955.5675
MEM 41.195312 1715855955.6681
MEM 41.195312 1715855955.7686
MEM 41.195312 1715855955.8692
MEM 41.195312 1715855955.9697
MEM 41.195312 1715855956.0703
MEM 41.195312 1715855956.1709
MEM 41.195312 1715855956.2714
MEM 41.195312 1715855956.3719
MEM 41.195312 1715855956.4723
MEM 41.195312 1715855956.5729
MEM 41.195312 1715855956.6733
MEM 41.195312 1715855956.7738
MEM 41.195312 1715855956.8743
MEM 41.195312 1715855956.9747
MEM 41.195312 1715855957.0753
MEM 41.195312 1715855957.1757
MEM 41.195312 1715855957.2762
MEM 41.195312 1715855957.3767
MEM 41.195312 1715855957.4772
MEM 41.195312 1715855957.5777
MEM 41.195312 1715855957.6783
MEM 41.195312 1715855957.7787
MEM 41.195312 1715855957.8793
MEM 41.195312 1715855957.9798
MEM 41.195312 1715855958.0803
MEM 41.195312 1715855958.1809
MEM 41.195312 1715855958.2815
MEM 41.195312 1715855958.3821
MEM 41.195312 1715855958.4826
MEM 41.195312 1715855958.5832
MEM 41.195312 1715855958.6838
MEM 41.195312 1715855958.7843
MEM 41.195312 1715855958.8849
MEM 41.195312 1715855958.9855
MEM 41.195312 1715855959.0860
MEM 41.195312 1715855959.1866
MEM 41.195312 1715855959.2872
MEM 41.195312 1715855959.3877
MEM 41.195312 1715855959.4883
MEM 41.195312 1715855959.5887
MEM 41.195312 1715855959.6893
MEM 41.195312 1715855959.7899
MEM 41.195312 1715855959.8905
MEM 41.195312 1715855959.9911
MEM 41.195312 1715855960.0916
MEM 41.195312 1715855960.1922
MEM 41.195312 1715855960.2927
MEM 41.195312 1715855960.3932
MEM 41.195312 1715855960.4938
MEM 41.195312 1715855960.5944
MEM 41.195312 1715855960.6950
MEM 41.195312 1715855960.7956
MEM 41.195312 1715855960.8962
MEM 41.195312 1715855960.9966
MEM 41.195312 1715855961.0972
MEM 41.195312 1715855961.1976
MEM 41.195312 1715855961.2982
MEM 41.195312 1715855961.3988
MEM 41.195312 1715855961.4994
MEM 41.195312 1715855961.6000
MEM 41.195312 1715855961.7004
MEM 41.195312 1715855961.8010
MEM 41.195312 1715855961.9016
MEM 41.195312 1715855962.0021
MEM 41.195312 1715855962.1027
MEM 41.195312 1715855962.2033
MEM 41.195312 1715855962.3038
MEM 41.195312 1715855962.4043
MEM 41.195312 1715855962.5049
MEM 41.195312 1715855962.6054
MEM 41.195312 1715855962.7060
MEM 41.195312 1715855962.8066
MEM 41.195312 1715855962.9072
MEM 41.195312 1715855963.0076
MEM 41.195312 1715855963.1082
MEM 41.195312 1715855963.2087
MEM 41.195312 1715855963.3093
MEM 41.195312 1715855963.4099
MEM 41.195312 1715855963.5103
MEM 41.195312 1715855963.6109
MEM 41.195312 1715855963.7114
MEM 41.195312 1715855963.8120
MEM 41.195312 1715855963.9123
MEM 41.195312 1715855964.0127
MEM 41.195312 1715855964.1133
MEM 41.195312 1715855964.2138
MEM 41.195312 1715855964.3143
MEM 41.195312 1715855964.4148
MEM 41.195312 1715855964.5153
MEM 41.195312 1715855964.6157
MEM 41.195312 1715855964.7162
MEM 41.195312 1715855964.8167
MEM 41.195312 1715855964.9172
MEM 41.195312 1715855965.0177
MEM 41.195312 1715855965.1183
MEM 41.195312 1715855965.2189
MEM 41.195312 1715855965.3194
MEM 41.195312 1715855965.4200
MEM 41.195312 1715855965.5204
MEM 41.195312 1715855965.6209
MEM 41.195312 1715855965.7214
MEM 41.195312 1715855965.8220
MEM 41.195312 1715855965.9224
MEM 41.195312 1715855966.0229
MEM 41.195312 1715855966.1235
MEM 41.195312 1715855966.2241
MEM 41.195312 1715855966.3245
MEM 41.195312 1715855966.4251
MEM 41.195312 1715855966.5256
MEM 41.195312 1715855966.6262
MEM 41.195312 1715855966.7268
MEM 41.195312 1715855966.8274
MEM 41.195312 1715855966.9280
MEM 41.195312 1715855967.0285
MEM 41.195312 1715855967.1289
MEM 41.195312 1715855967.2296
MEM 41.195312 1715855967.3301
MEM 41.195312 1715855967.4307
MEM 41.195312 1715855967.5312
MEM 41.195312 1715855967.6317
MEM 41.195312 1715855967.7323
MEM 41.195312 1715855967.8329
MEM 41.195312 1715855967.9335
MEM 41.195312 1715855968.0341
MEM 41.195312 1715855968.1346
MEM 41.195312 1715855968.2352
MEM 41.195312 1715855968.3358
MEM 41.195312 1715855968.4363
MEM 41.195312 1715855968.5368
MEM 41.195312 1715855968.6374
MEM 41.195312 1715855968.7380
MEM 41.195312 1715855968.8384
MEM 41.195312 1715855968.9390
MEM 41.195312 1715855969.0395
MEM 41.195312 1715855969.1401
MEM 41.195312 1715855969.2406
MEM 41.195312 1715855969.3411
MEM 41.195312 1715855969.4417
MEM 41.195312 1715855969.5422
MEM 41.195312 1715855969.6427
MEM 41.195312 1715855969.7433
MEM 41.195312 1715855969.8438
MEM 41.195312 1715855969.9443
MEM 41.195312 1715855970.0448
MEM 41.195312 1715855970.1453
MEM 41.195312 1715855970.2458
MEM 41.195312 1715855970.3463
MEM 41.195312 1715855970.4468
MEM 41.195312 1715855970.5474
MEM 41.195312 1715855970.6480
MEM 41.195312 1715855970.7484
MEM 41.195312 1715855970.8489
MEM 41.195312 1715855970.9495
MEM 41.195312 1715855971.0501
MEM 41.195312 1715855971.1507
MEM 41.195312 1715855971.2512
MEM 41.195312 1715855971.3517
MEM 41.195312 1715855971.4523
MEM 41.195312 1715855971.5528
MEM 41.195312 1715855971.6533
MEM 41.195312 1715855971.7539
MEM 41.195312 1715855971.8544
MEM 41.195312 1715855971.9550
MEM 41.195312 1715855972.0555
MEM 41.195312 1715855972.1561
MEM 41.195312 1715855972.2566
MEM 41.195312 1715855972.3571
MEM 41.195312 1715855972.4576
MEM 41.195312 1715855972.5582
MEM 41.195312 1715855972.6586
MEM 41.195312 1715855972.7592
MEM 41.195312 1715855972.8598
MEM 41.195312 1715855972.9603
MEM 41.195312 1715855973.0609
MEM 41.195312 1715855973.1613
MEM 41.195312 1715855973.2619
MEM 41.195312 1715855973.3625
MEM 41.195312 1715855973.4631
MEM 41.195312 1715855973.5635
MEM 41.195312 1715855973.6641
MEM 41.195312 1715855973.7645
MEM 41.195312 1715855973.8651
MEM 41.195312 1715855973.9657
MEM 41.195312 1715855974.0663
MEM 41.195312 1715855974.1668
MEM 41.195312 1715855974.2674
MEM 41.195312 1715855974.3680
MEM 41.195312 1715855974.4685
MEM 41.195312 1715855974.5690
MEM 41.195312 1715855974.6695
MEM 41.195312 1715855974.7701
MEM 41.195312 1715855974.8705
MEM 41.195312 1715855974.9711
MEM 41.195312 1715855975.0716
MEM 41.195312 1715855975.1721
MEM 41.195312 1715855975.2725
MEM 41.195312 1715855975.3731
MEM 41.195312 1715855975.4736
MEM 41.195312 1715855975.5742
MEM 41.195312 1715855975.6747
MEM 41.195312 1715855975.7753
MEM 41.195312 1715855975.8757
MEM 41.195312 1715855975.9762
MEM 41.195312 1715855976.0767
MEM 41.195312 1715855976.1773
MEM 41.195312 1715855976.2779
MEM 41.195312 1715855976.3784
MEM 41.195312 1715855976.4790
MEM 41.195312 1715855976.5796
MEM 41.195312 1715855976.6802
MEM 41.195312 1715855976.7808
MEM 41.195312 1715855976.8814
MEM 41.195312 1715855976.9819
MEM 41.195312 1715855977.0824
MEM 41.195312 1715855977.1830
MEM 41.195312 1715855977.2835
MEM 41.195312 1715855977.3841
MEM 41.195312 1715855977.4845
MEM 41.195312 1715855977.5851
MEM 41.195312 1715855977.6856
MEM 41.195312 1715855977.7861
MEM 41.195312 1715855977.8866
MEM 41.195312 1715855977.9871
MEM 41.195312 1715855978.0877
MEM 41.195312 1715855978.1882
MEM 41.195312 1715855978.2888
MEM 41.195312 1715855978.3893
MEM 41.195312 1715855978.4897
MEM 41.195312 1715855978.5903
MEM 41.195312 1715855978.6909
MEM 41.195312 1715855978.7915
MEM 41.195312 1715855978.8921
MEM 41.195312 1715855978.9925
MEM 41.195312 1715855979.0931
MEM 41.195312 1715855979.1936
MEM 41.195312 1715855979.2942
MEM 41.195312 1715855979.3946
MEM 41.195312 1715855979.4952
MEM 41.195312 1715855979.5958
MEM 41.195312 1715855979.6963
MEM 41.195312 1715855979.7969
MEM 41.195312 1715855979.8974
MEM 41.195312 1715855979.9980
MEM 41.195312 1715855980.0985
MEM 41.195312 1715855980.1991
MEM 41.195312 1715855980.2995
MEM 41.195312 1715855980.4001
MEM 41.195312 1715855980.5006
MEM 41.195312 1715855980.6012
MEM 41.195312 1715855980.7016
MEM 41.195312 1715855980.8022
MEM 41.195312 1715855980.9028
MEM 41.195312 1715855981.0034
MEM 41.195312 1715855981.1039
MEM 41.195312 1715855981.2046
MEM 41.195312 1715855981.3050
MEM 41.195312 1715855981.4054
MEM 41.195312 1715855981.5060
MEM 41.195312 1715855981.6065
MEM 41.195312 1715855981.7071
MEM 41.195312 1715855981.8076
MEM 41.195312 1715855981.9082
MEM 41.195312 1715855982.0087
MEM 41.195312 1715855982.1092
MEM 41.195312 1715855982.2098
MEM 41.195312 1715855982.3102
MEM 41.195312 1715855982.4107
MEM 41.195312 1715855982.5112
MEM 41.195312 1715855982.6117
MEM 41.195312 1715855982.7123
MEM 41.195312 1715855982.8128
MEM 41.195312 1715855982.9134
MEM 41.195312 1715855983.0139
MEM 41.195312 1715855983.1145
MEM 41.195312 1715855983.2151
MEM 41.195312 1715855983.3157
MEM 41.195312 1715855983.4162
MEM 41.195312 1715855983.5167
MEM 41.195312 1715855983.6173
MEM 41.195312 1715855983.7177
MEM 41.195312 1715855983.8182
MEM 41.195312 1715855983.9188
MEM 41.195312 1715855984.0195
MEM 41.195312 1715855984.1200
MEM 41.195312 1715855984.2204
MEM 41.195312 1715855984.3209
MEM 41.195312 1715855984.4214
MEM 41.195312 1715855984.5219
MEM 41.195312 1715855984.6225
MEM 41.195312 1715855984.7231
MEM 41.195312 1715855984.8236
MEM 41.195312 1715855984.9241
MEM 41.195312 1715855985.0246
MEM 41.195312 1715855985.1252
MEM 41.195312 1715855985.2257
MEM 41.195312 1715855985.3263
MEM 41.195312 1715855985.4269
MEM 41.195312 1715855985.5274
MEM 41.195312 1715855985.6280
MEM 41.195312 1715855985.7285
MEM 41.195312 1715855985.8291
MEM 41.195312 1715855985.9296
MEM 41.195312 1715855986.0302
MEM 41.195312 1715855986.1308
MEM 41.195312 1715855986.2314
MEM 41.195312 1715855986.3320
MEM 41.195312 1715855986.4324
MEM 41.195312 1715855986.5330
MEM 41.195312 1715855986.6336
MEM 41.195312 1715855986.7342
MEM 41.195312 1715855986.8346
MEM 41.195312 1715855986.9352
MEM 41.195312 1715855987.0357
MEM 41.195312 1715855987.1362
MEM 41.195312 1715855987.2366
MEM 41.195312 1715855987.3372
MEM 41.195312 1715855987.4378
MEM 41.195312 1715855987.5384
MEM 41.195312 1715855987.6389
MEM 41.195312 1715855987.7395
MEM 41.195312 1715855987.8401
MEM 41.195312 1715855987.9405
MEM 41.195312 1715855988.0411
MEM 41.195312 1715855988.1417
MEM 41.195312 1715855988.2423
MEM 41.195312 1715855988.3428
MEM 41.195312 1715855988.4433
MEM 41.195312 1715855988.5438
MEM 41.195312 1715855988.6443
MEM 41.195312 1715855988.7447
MEM 41.195312 1715855988.8453
MEM 41.195312 1715855988.9459
MEM 41.195312 1715855989.0464
MEM 41.195312 1715855989.1470
MEM 41.195312 1715855989.2474
MEM 41.195312 1715855989.3480
MEM 41.195312 1715855989.4485
MEM 41.195312 1715855989.5489
MEM 41.195312 1715855989.6494
MEM 41.195312 1715855989.7500
MEM 41.195312 1715855989.8504
MEM 41.195312 1715855989.9510
MEM 41.195312 1715855990.0515
MEM 41.195312 1715855990.1521
MEM 41.195312 1715855990.2525
MEM 41.195312 1715855990.3531
MEM 41.195312 1715855990.4537
MEM 41.195312 1715855990.5543
MEM 41.195312 1715855990.6549
MEM 41.195312 1715855990.7553
MEM 41.195312 1715855990.8559
MEM 41.195312 1715855990.9564
MEM 41.195312 1715855991.0569
MEM 41.195312 1715855991.1574
MEM 41.195312 1715855991.2580
MEM 41.195312 1715855991.3584
MEM 41.195312 1715855991.4590
MEM 41.195312 1715855991.5595
MEM 41.195312 1715855991.6601
MEM 41.195312 1715855991.7605
MEM 41.195312 1715855991.8610
MEM 41.195312 1715855991.9616
MEM 41.195312 1715855992.0622
MEM 41.195312 1715855992.1627
MEM 41.195312 1715855992.2632
MEM 41.195312 1715855992.3638
MEM 41.195312 1715855992.4643
MEM 41.195312 1715855992.5648
MEM 41.195312 1715855992.6654
MEM 41.195312 1715855992.7659
MEM 41.195312 1715855992.8665
MEM 41.195312 1715855992.9670
MEM 41.195312 1715855993.0674
MEM 41.195312 1715855993.1680
MEM 41.195312 1715855993.2685
MEM 41.195312 1715855993.3691
MEM 41.195312 1715855993.4695
MEM 41.195312 1715855993.5701
MEM 41.195312 1715855993.6706
MEM 41.195312 1715855993.7712
MEM 41.195312 1715855993.8717
MEM 41.195312 1715855993.9723
MEM 41.195312 1715855994.0728
MEM 41.195312 1715855994.1733
MEM 41.195312 1715855994.2738
MEM 41.195312 1715855994.3744
MEM 41.195312 1715855994.4750
MEM 41.195312 1715855994.5756
MEM 41.195312 1715855994.6761
MEM 41.195312 1715855994.7765
MEM 41.195312 1715855994.8771
MEM 41.195312 1715855994.9777
MEM 41.195312 1715855995.0782
MEM 41.195312 1715855995.1787
MEM 41.195312 1715855995.2791
MEM 41.195312 1715855995.3797
MEM 41.195312 1715855995.4803
MEM 41.195312 1715855995.5808
MEM 41.195312 1715855995.6814
MEM 41.195312 1715855995.7819
MEM 41.195312 1715855995.8825
MEM 41.195312 1715855995.9831
MEM 41.195312 1715855996.0837
MEM 41.195312 1715855996.1842
MEM 41.195312 1715855996.2847
MEM 41.195312 1715855996.3853
MEM 41.195312 1715855996.4859
MEM 41.195312 1715855996.5865
MEM 41.195312 1715855996.6871
MEM 41.195312 1715855996.7875
MEM 41.195312 1715855996.8881
MEM 41.195312 1715855996.9886
MEM 41.195312 1715855997.0892
MEM 41.195312 1715855997.1897
MEM 41.195312 1715855997.2903
MEM 41.195312 1715855997.3909
MEM 41.195312 1715855997.4915
MEM 41.195312 1715855997.5921
MEM 41.195312 1715855997.6925
MEM 41.195312 1715855997.7931
MEM 41.195312 1715855997.8935
MEM 41.195312 1715855997.9941
MEM 41.195312 1715855998.0946
MEM 41.195312 1715855998.1952
MEM 41.195312 1715855998.2957
MEM 41.195312 1715855998.3963
MEM 41.195312 1715855998.4969
MEM 41.195312 1715855998.5974
MEM 41.195312 1715855998.6980
MEM 41.195312 1715855998.7986
MEM 41.195312 1715855998.8992
MEM 41.195312 1715855998.9998
MEM 41.195312 1715855999.1002
MEM 41.195312 1715855999.2007
MEM 41.195312 1715855999.3013
MEM 41.195312 1715855999.4019
MEM 41.195312 1715855999.5024
MEM 41.195312 1715855999.6030
MEM 41.195312 1715855999.7036
MEM 41.195312 1715855999.8042
MEM 41.195312 1715855999.9047
MEM 41.195312 1715856000.0053
MEM 41.195312 1715856000.1058
MEM 41.195312 1715856000.2063
MEM 41.195312 1715856000.3068
MEM 41.195312 1715856000.4073
MEM 41.195312 1715856000.5078
MEM 41.195312 1715856000.6083
MEM 41.195312 1715856000.7089
MEM 41.195312 1715856000.8094
MEM 41.195312 1715856000.9100
MEM 41.195312 1715856001.0105
MEM 41.195312 1715856001.1111
MEM 41.195312 1715856001.2117
MEM 41.195312 1715856001.3122
MEM 41.195312 1715856001.4128
MEM 41.195312 1715856001.5133
MEM 41.195312 1715856001.6139
MEM 41.195312 1715856001.7145
MEM 41.195312 1715856001.8149
MEM 41.195312 1715856001.9155
MEM 41.195312 1715856002.0159
MEM 41.195312 1715856002.1164
MEM 41.195312 1715856002.2169
MEM 41.195312 1715856002.3174
MEM 41.195312 1715856002.4180
MEM 41.195312 1715856002.5185
MEM 41.195312 1715856002.6190
MEM 41.195312 1715856002.7195
MEM 41.195312 1715856002.8201
MEM 41.195312 1715856002.9206
MEM 41.195312 1715856003.0211
MEM 41.195312 1715856003.1217
MEM 41.195312 1715856003.2222
MEM 41.195312 1715856003.3228
MEM 41.195312 1715856003.4234
MEM 41.195312 1715856003.5240
MEM 41.195312 1715856003.6244
MEM 41.195312 1715856003.7250
MEM 41.195312 1715856003.8256
MEM 41.195312 1715856003.9262
MEM 41.195312 1715856004.0267
MEM 41.195312 1715856004.1272
MEM 41.195312 1715856004.2278
MEM 41.195312 1715856004.3283
MEM 41.195312 1715856004.4289
MEM 41.195312 1715856004.5293
MEM 41.195312 1715856004.6299
MEM 41.195312 1715856004.7304
MEM 41.195312 1715856004.8309
MEM 41.195312 1715856004.9314
MEM 41.195312 1715856005.0319
MEM 41.195312 1715856005.1323
MEM 41.195312 1715856005.2328
MEM 41.195312 1715856005.3333
MEM 41.195312 1715856005.4339
MEM 41.195312 1715856005.5343
MEM 41.195312 1715856005.6349
MEM 41.195312 1715856005.7355
MEM 41.195312 1715856005.8361
MEM 41.195312 1715856005.9365
MEM 41.195312 1715856006.0370
MEM 41.195312 1715856006.1375
MEM 41.195312 1715856006.2381
MEM 41.195312 1715856006.3386
MEM 41.195312 1715856006.4392
MEM 41.195312 1715856006.5398
MEM 41.195312 1715856006.6403
MEM 41.195312 1715856006.7409
MEM 41.195312 1715856006.8413
MEM 41.195312 1715856006.9419
MEM 41.195312 1715856007.0425
MEM 41.195312 1715856007.1431
MEM 41.195312 1715856007.2435
MEM 41.195312 1715856007.3441
MEM 41.195312 1715856007.4446
MEM 41.195312 1715856007.5452
MEM 41.195312 1715856007.6457
MEM 41.195312 1715856007.7463
MEM 41.195312 1715856007.8469
MEM 41.195312 1715856007.9475
MEM 41.195312 1715856008.0481
MEM 41.195312 1715856008.1485
MEM 41.195312 1715856008.2491
MEM 41.195312 1715856008.3497
MEM 41.195312 1715856008.4503
MEM 41.195312 1715856008.5507
MEM 41.195312 1715856008.6513
MEM 41.195312 1715856008.7519
MEM 41.195312 1715856008.8523
MEM 41.195312 1715856008.9529
MEM 41.195312 1715856009.0534
MEM 41.195312 1715856009.1540
MEM 41.195312 1715856009.2546
MEM 41.195312 1715856009.3552
MEM 41.195312 1715856009.4556
MEM 41.195312 1715856009.5561
MEM 41.195312 1715856009.6566
MEM 41.195312 1715856009.7572
MEM 41.195312 1715856009.8578
MEM 41.195312 1715856009.9582
MEM 41.195312 1715856010.0588
MEM 41.195312 1715856010.1593
MEM 41.195312 1715856010.2599
MEM 41.195312 1715856010.3603
MEM 41.195312 1715856010.4609
MEM 41.195312 1715856010.5613
MEM 41.195312 1715856010.6619
MEM 41.195312 1715856010.7625
MEM 41.195312 1715856010.8631
MEM 41.195312 1715856010.9636
MEM 41.195312 1715856011.0642
MEM 41.195312 1715856011.1647
MEM 41.195312 1715856011.2653
MEM 41.195312 1715856011.3658
